StudentID,Name,Gender,Age,Grade,Major,Teacher
1716,Mr. Joel Martin,Male,C,92.06,Computer Science,John Ruiz
1717,Scott Ramos,Female,24,81.87,Chemistry,Timothy Christensen
1718,Craig Fuller,Male,19,81.17,Biology,Felicia Tucker
1719,Jacob Hill,Male,18,55.2,Physics,Brianna Moore
1720,Anna Flores,Male,20,70.41,Computer Science,Ruth Harris
1721,David Johnson,Male,20,53.57,Mathematics,Mario Molina
1722,David Downs,Female,24,70.05,Mathematics,Michael Lewis DDS
1723,Angel Griffin,Female,23,52.97,Physics,Tina Nichols
1724,Ronald Smith,Female,23,59.64,Chemistry,William Thompson
1725,William Aguirre,Female,19,72.82,Computer Science,Christina Grant
1726,Theresa Ball,Male,20,80.9,Biology,Samuel Dyer
1727,Donald Summers,Female,20,59.05,Computer Science,Terrence Lewis
1728,Robin Strickland,Male,21,54.12,Chemistry,Rachel Griffin
1729,Jessica Thompson,Female,18,93.69,Engineering,
1730,Megan Patel,Female,A,54.17,Biology,Laura Wilson
1731,Omar Palmer,Female,C,78.44,Biology,
1732,Jasmine Hogan,Male,23,89.56,Mathematics,Michael Davis
1733,Emily Howard,Female,21,58.38,Biology,Shane Boyer
1734,Michele Anderson,Female,19,82.32,Biology,Joshua Wu
1735,Emma Wolfe,Male,18,86.53,Mathematics,Jacob Fisher
1736,Amy Petersen,Female,19,85.36,Biology,Arthur Freeman
1737,Lauren White,Male,18,52.59,Chemistry,Andrea Hall
1738,Danielle Harris,Female,18,82.08,Biology,
1739,Shelby King,Male,18,57.86,Physics,Tanner Johnson
1740,Brian Walker,Male,20,65.1,Biology,Dylan Gomez
1741,Michael Nguyen,Female,23,96.44,Biology,Bailey Jefferson
1742,John Green,Male,21,52.61,Engineering,Tony Hamilton
1743,Anna Marshall,Male,20,93.09,Engineering,Vanessa Novak
1744,Dennis Smith,Female,23,77.56,Computer Science,Cathy Johnson
1745,Jason Long,Female,20,51.57,Chemistry,Jennifer Kelley
1746,Jasmine Ortega,Male,21,87.7,Engineering,Linda Mcbride
1747,Beth Bradford,Female,19,92.88,Computer Science,Jennifer Bryant
1748,Carl Hoover,Male,23,72.88,Chemistry,Paul Robertson
1749,Michele Medina,Female,18,89.59,Computer Science,Alexa Davis
1750,Sophia Young,Female,24,95.52,Engineering,Kelsey Taylor
1751,Richard Hill,Female,24,78.41,Engineering,Debra Browning
1752,Alexis Harris,Male,19,95.83,Mathematics,William Horton
1753,Diane King,Female,24,70.85,Chemistry,April Smith
1754,James Anderson,Male,19,90.59,Computer Science,Ricky Warner
1755,Jessica White,Male,23,89.03,Biology,Ian Gomez
1756,William Hughes,Male,22,85.95,Engineering,Ralph Davis
1757,Christopher Hernandez,Male,23,70.57,Chemistry,Jennifer Short PhD
1758,James Galloway,Female,20,73.41,Biology,Stephanie Black
1759,Sergio Buckley,Female,18,60.47,Engineering,Lisa Larson
1760,David Williamson,Male,21,63.9,Physics,Barbara Roberts
1761,Jeffrey Flores,Female,19,84.11,Biology,Leslie Garcia
1762,Angela Fletcher DDS,Female,22,66.27,Engineering,Brianna Jones
1763,Natalie Marquez,Female,22,86.21,Engineering,Kevin Nichols
1764,Jimmy Porter,Female,19,81.22,Computer Science,Danielle Brown
1765,Danielle Fernandez,Male,24,67.82,Biology,Mr. Robert Williams
1766,Mark Bush,Female,23,58.38,Chemistry,
1767,Daniel Raymond,Female,23,65.99,Mathematics,
1768,Lindsay Bell,Female,23,68.26,Computer Science,Megan Smith
1769,Joann Smith,Male,19,82.29,Engineering,Susan Davis
1770,Danielle Jordan,Male,23,53.09,Chemistry,Andrew White
1771,Jeffrey May,Male,24,93.31,Physics,Anthony Martin
1772,John Cooper,Female,22,81.27,Computer Science,Ryan Doyle
1773,Keith Holmes,Male,20,52.66,Biology,Nicholas Gregory
1774,Anthony Mullins,Male,23,A,Chemistry,Janice Lewis
1775,Theresa Clay,Female,22,A,Chemistry,Brian Williams
1776,Anthony Watkins,Female,22,79.09,Chemistry,Scott Alvarez
1777,Jennifer Robinson,Female,22,78.45,Mathematics,Allison Ramos
1778,Tiffany Dunn,Female,20,68.21,Mathematics,Gilbert Coleman
1779,Zachary Allen,Male,20,87.99,Computer Science,Kristin Wilson
1780,Tony Hall,Male,24,53.09,Computer Science,
1781,Tracey Hunt,Female,23,91.37,Physics,Stacy Chambers
1782,Valerie Short,Male,20,94.43,Engineering,
1783,Michael Rodgers,Male,D,59.29,Mathematics,Shelly Weaver
1784,Deborah Vega,Female,21,A,Computer Science,Beth Lee
1785,Jessica Reyes,Female,24,86.62,Mathematics,David Patel
1786,Paul Spence,Male,21,94.67,Mathematics,David Schmidt
1787,Brian Hill,Male,24,89.57,Mathematics,Raymond Orozco
1788,Donald Rivera,Female,21,53.4,Computer Science,William Anderson
1789,Bradley Smith,Female,18,62.34,Computer Science,Stephen Vargas
1790,Jacob Jimenez,Female,18,92.54,Physics,Karen Snyder
1791,Joseph Fuller,Male,23,52.4,Chemistry,Mark Hart
1792,John Barron,Male,18,85.46,Biology,Latoya Ford
1793,Kelly Bell,Male,19,84.07,Biology,Antonio Young
1794,William Austin,Female,18,72.2,Chemistry,Donald Patel
1795,Megan Foster,Female,23,78.74,Engineering,
1796,Katherine Little,Male,19,63.03,Physics,Victoria Mendez
1797,James Matthews,Male,22,79.53,Physics,Wendy Williams
1798,Steven Hill,Female,18,84.4,Mathematics,Brandy Davis
1799,Amanda Reyes,Male,24,69.28,Chemistry,William Griffin
1800,Sarah Knight,Male,C,57.4,Mathematics,Joyce Knight
1801,Evan Boyd,Male,23,97.25,Biology,George Pennington
1802,Patrick Martin,Male,21,99.48,Biology,Jeffrey Adams
1803,Mark Henderson,Male,19,53.5,Chemistry,David Nelson
1804,Daniel Gonzalez,Male,23,52.78,Biology,Joshua Olson
1805,James Marsh,Male,22,68.13,Computer Science,Bonnie Davis
1806,Christopher Glass,Male,18,96.97,Physics,Drew Warren
1807,Adrienne Gutierrez,Female,21,69.0,Mathematics,Debra Mathis
1808,James Cole,Female,20,61.44,Physics,Bruce Peterson
1809,Jeffery Kelly,Male,22,98.81,Chemistry,Brittany Gardner
1810,Darren Castro,Female,23,61.68,Chemistry,Lauren Glass
1811,Melissa Hudson,Male,20,84.23,Biology,
1812,Ryan Brown,Female,18,55.59,Engineering,
1813,Henry Scott,Female,19,81.61,Computer Science,Ashley Rodriguez
1814,Kevin Austin,Female,22,57.25,Engineering,Aaron Holloway
1815,Sheryl Griffin,Male,18,A,Chemistry,Joanne Griffith
1816,Rachel Roach,Male,18,71.82,Physics,Drew Perry
1817,Brittany Miller,Male,19,88.25,Computer Science,Michael Anderson
1818,Denise Moon,Female,19,77.76,Mathematics,Mrs. Ashley Welch
1819,David Morrison,Female,18,59.0,Engineering,
1820,Robert Olsen,Female,19,87.74,Engineering,Robert Collins
1821,Michael Villarreal,Male,22,81.89,Physics,Cheryl Mcfarland
1822,Lauren Walsh,Male,24,50.96,Chemistry,Aaron Diaz
1823,Rita West,Male,19,53.28,Biology,Alicia Bell
1824,Melissa English,Female,22,54.61,Computer Science,Theresa Petersen
1825,Nathan Roach,Female,18,62.48,Physics,Albert Baldwin
1826,Ricky Silva,Female,21,63.84,Chemistry,Kyle Sanders
1827,Barbara Mcdonald,Female,18,83.87,Computer Science,Amber Lopez
1828,Nathan Black,Male,24,D,Computer Science,Paula Robertson
1829,Michelle Hayes,Female,23,93.6,Mathematics,Cynthia Meyer
1830,Alexis Robertson,Female,18,90.77,Chemistry,Maria Miller
1831,Kevin Riley,Male,18,89.43,Biology,Michael Patrick
1832,Frederick Arnold,Male,22,79.45,Chemistry,Nicholas Chavez
1833,Kristen Ramos,Female,21,C,Chemistry,Mary Graham
1834,Meredith Garrison,Female,19,84.39,Physics,Kyle Perez
1835,Crystal Chambers,Female,20,65.12,Biology,Teresa Deleon
1836,Michelle Smith,Male,24,D,Biology,Sheryl Medina
1837,Andrew George,Male,22,68.33,Engineering,Lori Nelson
1838,Michelle Wolf,Female,C,56.72,Engineering,
1839,Mrs. Erin Gonzalez,Male,23,80.27,Mathematics,Margaret Tran
1840,Miss Kathy Perez MD,Female,18,94.14,Mathematics,Donald Garcia
1841,Adam Thomas,Female,20,58.79,Biology,Misty Lewis
1842,David Quinn,Female,19,64.72,Computer Science,Cynthia Hill
1843,Aaron Carroll,Female,21,63.22,Computer Science,David Rangel
1844,Jean Johnson,Male,23,89.11,Chemistry,Matthew Villanueva
1845,Kimberly Fuentes,Male,18,57.61,Engineering,Sharon Dunn
1846,Douglas Young,Male,20,72.02,Mathematics,Sarah Lewis
1847,Autumn Richardson,Female,23,68.83,Biology,Michael Mcguire
1848,Cheryl Gomez,Male,23,88.47,Chemistry,Stephanie Schultz
1849,Sheri Smith,Female,18,71.97,Physics,Ariel Martin
1850,Miss Sarah Jackson,Female,24,62.45,Chemistry,Melissa Johnson
1851,Theresa Hester,Female,20,54.03,Engineering,Christine Hernandez
1852,Linda Parks,Male,19,74.29,Computer Science,Tommy Johnson
1853,Latoya Hunt,Male,20,62.45,Chemistry,Debbie Abbott
1854,Matthew Gonzalez,Female,18,84.28,Engineering,
1855,Cindy Hamilton,Female,22,62.0,Physics,Nicole Bennett
1856,Veronica Sweeney,Female,23,76.85,Chemistry,Travis Alexander
1857,Amber Hodge,Female,19,81.83,Physics,Dr. Anne Gonzalez
1858,David Hernandez,Female,20,95.03,Engineering,Justin Lane
1859,Travis Ellison,Female,22,95.27,Engineering,Heather Quinn
1860,Mary Lam,Male,21,83.42,Engineering,Deborah Ross
1861,Lisa Jones,Male,21,60.67,Computer Science,Scott Williams
1862,Rebekah Myers,Male,24,53.01,Biology,Michael Santos
1863,Amber Turner,Female,20,87.61,Engineering,John Aguirre
1864,Brittany Duncan,Female,19,68.0,Mathematics,
1865,April Hooper,Male,18,56.03,Chemistry,Terri Dalton
1866,Lisa Larson,Female,21,91.76,Computer Science,Christopher Mcdaniel
1867,Lisa Farrell,Male,22,76.85,Biology,Norman Gonzales
1868,Jordan Robinson,Male,24,97.45,Physics,Gina Bryant
1869,Cheryl Dixon,Female,22,78.94,Physics,
1870,Jorge Baldwin,Male,22,97.56,Mathematics,
1871,Mary Jones,Female,21,77.43,Chemistry,Danielle Jones
1872,Monica Brown,Male,20,58.6,Computer Science,Robert Benitez
1873,Kara Long,Female,23,98.2,Mathematics,Richard Armstrong
1874,Danielle Solis,Male,21,54.49,Computer Science,
1875,Peter Tran,Female,19,B,Chemistry,Jon Douglas
1876,Daniel Brooks,Female,19,99.8,Computer Science,Carol Moore
1877,Elizabeth Cantu,Female,D,88.93,Physics,
1878,Mark Armstrong,Male,22,92.04,Mathematics,Rachel Lester
1879,Jessica Hill,Male,21,73.57,Physics,Kathleen Garcia
1880,Kimberly Silva,Male,20,68.93,Chemistry,Adrian Cochran
1881,Lorraine Knight,Male,24,63.58,Mathematics,Cindy Carr
1882,Jeffrey Fry,Male,23,52.69,Computer Science,Sean Galloway
1883,Lisa Williams,Male,18,52.37,Mathematics,Tina Morse
1884,Carmen Gates,Female,19,66.4,Biology,Larry Meyer
1885,Abigail Banks,Female,18,61.19,Biology,Tyler Little
1886,David Ray,Male,18,83.34,Chemistry,Brandon Kerr
1887,James Parks,Female,23,A,Chemistry,Dustin West
1888,Philip Austin,Female,21,95.45,Mathematics,Lindsay Stewart
1889,Mrs. Julie Davis,Female,23,98.39,Computer Science,Ryan Welch
1890,Sandra Santana,Male,20,73.74,Biology,Andrew Warren
1891,Eric Henderson,Female,18,52.56,Chemistry,
1892,Amy Tate,Female,18,58.53,Mathematics,Susan Fletcher
1893,April Reese,Male,22,63.36,Computer Science,
1894,Dr. Diana Lawson,Female,22,93.8,Chemistry,Christina Cross
1895,Bryan Chapman,Female,18,94.41,Engineering,Krista Huber
1896,Dr. Vanessa Foster,Female,21,98.31,Biology,Tiffany Hobbs
1897,Monica Owen,Male,24,63.13,Chemistry,Megan Wyatt
1898,Anthony Jackson,Female,18,58.79,Computer Science,Michael Stewart
1899,Stephen Williams,Male,24,76.24,Computer Science,Patricia Carlson
1900,Marie Johnson,Female,19,67.22,Physics,Taylor Farmer
1901,Dana Ford,Male,20,69.91,Mathematics,Sabrina Russell
1902,Jessica Gentry,Male,21,72.62,Mathematics,Linda Davis
1903,Ryan Marks,Male,24,53.05,Biology,Matthew Stevens
1904,Howard Merritt,Male,24,66.23,Biology,Charles Hughes
1905,John Lutz,Male,23,87.16,Computer Science,Anthony Nguyen
1906,Tyler Strickland,Female,D,73.93,Mathematics,Peter Curry
1907,Kirk Anderson,Male,24,88.27,Computer Science,Jaclyn Howell
1908,Stephanie Hendrix,Female,23,83.62,Computer Science,Toni Greene
1909,Christine Taylor,Male,24,97.06,Chemistry,Abigail Johnson
1910,Todd Fox,Male,20,84.52,Biology,Joshua Hamilton
1911,Melissa Nelson,Male,19,77.98,Biology,Kim Jones
1912,Anthony Johnson,Male,C,57.86,Mathematics,Frances Bruce
1913,Stephanie Anderson,Female,21,96.06,Mathematics,Alyssa Suarez
1914,Kathy Jones,Male,24,99.84,Chemistry,Michael Mccormick
1915,Daniel Fowler,Female,24,92.12,Mathematics,Michelle Ellis
1916,Kyle Mitchell,Female,21,54.67,Engineering,Anna Jones
1917,Deborah Nguyen,Male,22,55.57,Computer Science,Alexander Davenport
1918,Rebecca Boyle,Female,23,68.25,Chemistry,Edward Horton
1919,Sara Ford,Male,20,84.8,Computer Science,Cheryl Page
1920,Jeffery Williamson,Female,19,91.35,Physics,Jacqueline Welch
1921,Virginia Finley,Male,23,59.04,Chemistry,Megan Edwards
1922,Lindsey Williamson,Female,18,81.26,Engineering,Bridget Bentley
1923,Stephanie Taylor,Female,18,57.98,Physics,
1924,Daniel Hale,Male,18,55.61,Chemistry,Ashley Romero
1925,Sean Watson,Male,24,73.55,Mathematics,Ian Davis
1926,Jennifer Smith,Female,24,93.05,Physics,Jonathan Walker
1927,Michael Wells,Male,20,81.39,Biology,Brent Lewis
1928,Susan Gomez,Male,24,84.08,Mathematics,Michael Barnett
1929,Dr. Matthew Jones,Female,B,69.66,Chemistry,Jonathan Hayes
1930,Kelly Thomas,Female,A,C,Mathematics,Savannah Johnson
1931,Ryan Olsen,Female,21,96.6,Mathematics,Stephen Diaz
1932,Gregory Stevens,Male,19,70.57,Mathematics,Laura Lynch
1933,Patrick Burton,Female,23,75.67,Biology,Dustin Robinson
1934,Xavier Brock,Female,22,53.61,Mathematics,George Carter
1935,Jacqueline Tucker,Male,24,53.46,Biology,Michael Turner
1936,James Whitaker,Male,23,87.9,Chemistry,Michael Valenzuela
1937,William Hendricks,Male,21,96.6,Engineering,Ashley Stephens
1938,Lori Moore,Male,22,81.83,Biology,John Anderson
1939,Eduardo Sheppard,Male,21,95.0,Mathematics,Elizabeth Miller
1940,Leslie Ramirez,Female,18,88.7,Biology,Benjamin Mcdaniel
1941,Tim Wallace,Male,21,A,Physics,Janet Mitchell
1942,Gabriel Cruz,Female,18,53.33,Chemistry,
1943,John Weber,Male,18,97.1,Mathematics,Crystal Jones
1944,Krista Rodriguez,Male,19,58.08,Physics,Mrs. Emma Cunningham
1945,Samuel Gonzalez,Male,A,81.46,Physics,Karen Jackson
1946,Ashley Cabrera,Female,23,61.79,Biology,Tammy Tucker
1947,Jean Sanchez,Female,22,75.78,Physics,Lisa Diaz
1948,Amanda Hall,Female,22,74.38,Mathematics,Charles Rhodes
1949,Jeremy Mcclain,Male,20,85.94,Computer Science,Robert Morgan
1950,Robert Brock,Female,20,91.03,Physics,Christine Fletcher
1951,Jeffrey Powell,Female,22,99.94,Physics,
1952,Kimberly Mason,Male,19,60.43,Biology,Joseph Herman
1953,Ralph Fuller,Male,18,71.83,Mathematics,Kenneth Marquez
1954,Adam Ortiz,Female,C,68.8,Computer Science,
1955,Justin Blanchard,Male,20,51.69,Engineering,Jeanette Young
1956,Tyler Harris,Male,19,61.84,Chemistry,Katherine Anderson
1957,Alexander Reid,Male,18,77.32,Engineering,Mary Yoder
1958,Heidi Taylor,Female,24,93.85,Engineering,John Ramos
1959,Christine Valenzuela,Male,23,65.69,Mathematics,Cody Zhang
1960,Shirley Keller,Female,20,85.07,Mathematics,John Hall
1961,Harry Garcia,Female,19,97.0,Physics,Thomas Cook
1962,Rebecca Torres,Male,C,58.97,Chemistry,Susan Parker
1963,Anthony Fowler,Male,24,55.43,Biology,Sydney Allison
1964,Christopher Burns,Male,22,99.33,Mathematics,
1965,Jennifer Marquez,Female,B,52.5,Mathematics,Alexis Wang
1966,Joy Watts,Female,23,64.05,Physics,Katrina Taylor
1967,Lindsey Johnson,Male,20,93.47,Chemistry,Jason Hughes
1968,Claudia Calderon,Male,18,63.77,Computer Science,Leslie Rodriguez
1969,Barbara Deleon,Male,20,58.78,Biology,Jacob Hull
1970,Sheila Nelson,Female,24,89.09,Chemistry,Sharon Howard
1971,Marco Mack,Female,24,86.29,Chemistry,Brittany Murphy
1972,Maria Richard,Female,21,55.39,Physics,Kaitlyn Ramirez
1973,Michael Hanson,Male,23,75.09,Computer Science,Allison Cherry
1974,Evan Cook,Female,22,94.67,Engineering,Melissa Collins
1975,Susan Bowen,Male,21,71.2,Mathematics,Nicholas Hayes
1976,David Edwards,Male,20,61.11,Engineering,Austin Jordan
1977,Allison Perez,Male,20,84.72,Engineering,Carly Sherman
1978,Sarah Jackson,Female,24,61.4,Engineering,James Farmer
1979,Michael Fuller,Male,19,95.4,Physics,Pamela Jackson
1980,John Frost,Male,24,70.94,Biology,Nancy Luna
1981,Michael Martin,Female,19,74.39,Computer Science,
1982,Katrina Bennett,Male,21,A,Chemistry,
1983,Sandra Larson,Male,23,67.98,Engineering,Stacy Bates PhD
1984,Gina Pierce,Female,19,97.1,Biology,Tina Proctor
1985,Sarah Clarke,Male,19,63.65,Physics,Steven Williamson
1986,Victoria Smith,Female,21,98.29,Biology,Scott Sanders
1987,Jesse Tyler,Male,19,69.41,Computer Science,Jeffrey Stone
1988,Carla Mays,Male,21,89.02,Physics,
1989,Joyce Bartlett,Male,18,90.5,Chemistry,Julie Chase
1990,Kathleen Bennett,Female,21,81.05,Mathematics,Ms. Christine Young MD
1991,Jeffrey Thompson,Female,19,90.59,Mathematics,Karen Young
1992,Allison Anderson,Female,23,79.54,Chemistry,
1993,Robert Griffin,Male,24,80.12,Computer Science,Chad Johnson
1994,David Romero,Male,22,57.03,Physics,Matthew Miller
1995,Dawn Gonzalez,Female,22,94.52,Mathematics,Karen Walker
1996,Ronald Henson,Male,24,57.7,Computer Science,James Sullivan
1997,Anna Smith,Female,21,75.27,Computer Science,Brittney Walton
1998,Tara Young,Female,23,65.92,Engineering,Juan Warren
1999,Garrett Anderson,Female,A,64.43,Computer Science,Adam Holt
2000,Andrew Bryan,Female,23,58.48,Physics,Leslie Castro
